adstrd_code,adstrd_nm,brtc_nm,signgu_nm
48890310.0,봉산면,경상남도,합천군
48890320.0,묘산면,경상남도,합천군
48890330.0,가야면,경상남도,합천군
48890340.0,야로면,경상남도,합천군
48890350.0,율곡면,경상남도,합천군
48890360.0,초계면,경상남도,합천군
48890370.0,쌍책면,경상남도,합천군
48890380.0,덕곡면,경상남도,합천군
48890390.0,청덕면,경상남도,합천군
48890400.0,적중면,경상남도,합천군
48890410.0,대양면,경상남도,합천군
48890420.0,쌍백면,경상남도,합천군
48890430.0,삼가면,경상남도,합천군
48890440.0,가회면,경상남도,합천군
48890450.0,대병면,경상남도,합천군
48890460.0,용주면,경상남도,합천군
50110250.0,한림읍,제주특별자치도,제주시
50110253.0,애월읍,제주특별자치도,제주시
50110256.0,구좌읍,제주특별자치도,제주시
50110259.0,조천읍,제주특별자치도,제주시
50110310.0,한경면,제주특별자치도,제주시
50110320.0,추자면,제주특별자치도,제주시
50110330.0,우도면,제주특별자치도,제주시
50110510.0,일도1동,제주특별자치도,제주시
50110520.0,일도2동,제주특별자치도,제주시
50110530.0,이도1동,제주특별자치도,제주시
50110540.0,이도2동,제주특별자치도,제주시
50110550.0,삼도1동,제주특별자치도,제주시
50110560.0,삼도2동,제주특별자치도,제주시
50110570.0,용담1동,제주특별자치도,제주시
50110580.0,용담2동,제주특별자치도,제주시
50110590.0,건입동,제주특별자치도,제주시
50110600.0,화북동,제주특별자치도,제주시
50110610.0,삼양동,제주특별자치도,제주시
50110620.0,봉개동,제주특별자치도,제주시
50110630.0,아라동,제주특별자치도,제주시
50110640.0,오라동,제주특별자치도,제주시
50110650.0,연동,제주특별자치도,제주시
50110660.0,노형동,제주특별자치도,제주시
50110670.0,외도동,제주특별자치도,제주시
50110680.0,이호동,제주특별자치도,제주시
50110690.0,도두동,제주특별자치도,제주시
50130250.0,대정읍,제주특별자치도,서귀포시
50130253.0,남원읍,제주특별자치도,서귀포시
50130259.0,성산읍,제주특별자치도,서귀포시
50130310.0,안덕면,제주특별자치도,서귀포시
50130320.0,표선면,제주특별자치도,서귀포시
50130510.0,송산동,제주특별자치도,서귀포시
50130520.0,정방동,제주특별자치도,서귀포시
50130530.0,중앙동,제주특별자치도,서귀포시
50130540.0,천지동,제주특별자치도,서귀포시
50130550.0,효돈동,제주특별자치도,서귀포시
50130560.0,영천동,제주특별자치도,서귀포시
50130570.0,동홍동,제주특별자치도,서귀포시
50130580.0,서홍동,제주특별자치도,서귀포시
50130590.0,대륜동,제주특별자치도,서귀포시
50130600.0,대천동,제주특별자치도,서귀포시
50130610.0,중문동,제주특별자치도,서귀포시
50130620.0,예래동,제주특별자치도,서귀포시
